track_name,track_id,artist(s)_name,artist_count,released_year,released_month,released_day,popularity,acousticness_%,danceability_%,duration_ms,energy_%,instrumentalness_%,key,liveness_%,loudness,mode,speechiness_%,tempo(bpm),time_signature,valence_%
SABOR FRESA,1UMm1Qs3u59Wvk53zBUE8r,Fuerza Regida,1,2023,6,22,88,8.83,78.5,156501,86.3,0.0,7,9.29,-4.599,0,8.93,130.132,3,0.962
SkeeYee,7icwQvajsokotDfM3tefW6,Sexyy Red,1,2023,6,9,80,23.1,73.9,154120,53.6,0.0,1,35.0,-10.843,1,30.8,82.549,4,0.64
Mmhmm,1nQaTUDJ7Rc4yOvZmg9Ozr,BigXthaPlug,1,2023,10,6,78,2.8000000000000003,93.0,119016,68.2,0.0,9,12.9,-8.799,1,33.1,126.003,4,0.962
New Romantics (Taylor's Version),2vPMoMDXxu9uX1igWZmXSG,Taylor Swift,1,2023,10,26,85,0.6799999999999999,65.10000000000001,230178,85.5,0.0009809999999999,5,7.59,-5.959,1,5.38,121.98,4,0.698
Let The Light In (feat. Father John Misty),4qG7hWhljsqqENL5PaLA2z,Lana Del Rey & Father John Misty,2,2023,3,24,83,34.4,32.7,278126,45.2,0.332,9,11.0,-9.726,1,2.77,132.427,4,0.202
Fin de Semana,6TBzRwnX2oYd8aOrOuyK1p,Oscar Maydon & Junior H,2,2023,1,13,86,6.279999999999999,69.89999999999999,224921,54.1,0.0,0,9.16,-4.943,1,8.260000000000002,98.395,4,0.365
LOVELY BASTARDS,0EqczV3o6fwksegAavIHpX,ZWE1HVNDXR & yatashigang,2,2023,8,25,88,83.2,61.3,116104,81.0,89.9,1,13.7,-6.16,1,48.8,150.251,4,0.686
Bongos (feat. Megan Thee Stallion),4YQImHflXSiIMXntcwPkx8,Cardi B & Megan Thee Stallion,2,2023,9,8,81,7.91,72.6,175099,73.8,0.0,0,2.97,-4.788,1,35.5,121.953,4,0.896
Bad Blood (feat. Kendrick Lamar) (Taylor's Version),6qAcApH8obo8eqatCKUHd9,Taylor Swift & Kendrick Lamar,2,2023,10,27,83,1.04,60.2,199773,64.8,0.0,2,21.7,-6.905,1,10.3,170.091,4,0.174
Wasted Summers,43MifzVnh8W3jJN0xqU9jR,juju<3,1,2023,7,12,81,10.6,63.3,130385,64.3,0.831,0,78.0,-8.122,1,2.52,103.842,4,0.472
RUBICON,0xGZjxYqcNQ8WqxyeZ4eSN,Peso Pluma,1,2023,6,29,85,13.6,75.8,238447,81.6,0.000364,5,32.6,-7.284,1,4.06,139.959,3,0.915
I LOVE YOU HOE (w/ 9lives),0NaUT74rJ0NHS62fewzatU,Odetari & 9lives,2,2023,7,12,84,0.0195,47.7,126600,56.49999999999999,0.11,1,19.3,-8.3,1,3.34,151.928,4,0.0399
Moonlight,2i2gDpKKWjvnRTOZRhaPh2,Kali Uchis,1,2023,2,24,87,51.1,63.9,187558,72.3,0.0,7,16.7,-6.462,0,5.319999999999999,136.872,4,0.878
LOU LOU,3FvTHuefYV6TxE3Kseqno8,Gabito Ballesteros & Natanael Cano,2,2023,10,19,91,6.22,73.9,188000,57.9,0.0,7,45.4,-8.361,0,5.09,130.002,3,0.694
Say Don't Go (Taylor's Version) (From The Vault),3CCRVu4F91Qp2mnGjmWBrf,Taylor Swift,1,2023,10,27,82,6.6000000000000005,63.3,279833,55.1,0.0009939999999999,4,12.7,-8.297,1,3.41,109.95,4,0.164
Wildest Dreams (Taylor's Version),1K39ty6o1sHwwlZwO6a7wK,Taylor Swift,1,2023,10,26,85,4.109999999999999,58.1,220433,67.2,0.0093499999999999,8,11.8,-7.415,1,7.39,140.061,4,0.514
El Gordo Trae El Mando,3kf0WdFOalKWBkCCLJo4mA,Chino Pacas,1,2023,1,27,84,17.9,73.6,112087,80.0,0.0,7,4.98,-5.38,0,5.25,140.253,3,0.961
Straight and Narrow,3fonAuTvuI5KMcmnueLAPq,Sam Barber,1,2023,9,21,80,47.0,42.7,199875,27.800000000000004,0.00222,10,13.5,-8.83,1,3.31,85.633,3,0.374
From The Start,1Ukxccao1BlWrPhYkcXbwZ,Laufey,1,2023,5,11,83,87.7,66.4,169573,40.5,0.0765,1,11.0,-7.413,1,8.0,81.89,3,0.743
Slime You Out (feat. SZA),3RaCGXCiiMufRPoexXxGkV,Drake & SZA,2,2023,9,15,82,50.8,48.3,310491,40.8,0.0,5,25.9,-9.243,0,5.0200000000000005,88.88,3,0.105
HIBIKI,4qSEvFGCpde73gqIuq3sho,Bad Bunny & Mora,2,2023,10,13,88,60.4,80.10000000000001,208000,64.5,0.0,6,11.8,-5.605,0,7.06,119.935,4,0.528
making the bed,5CscrLqFBgPfZR8fGtikov,Olivia Rodrigo,1,2023,9,8,82,34.599999999999994,53.7,198867,41.3,0.0,7,12.0,-7.736,1,3.19,133.21,4,0.226
"""Slut!"" (Taylor's Version) (From The Vault)",0CD7DzeCsuPJygddqlUVYa,Taylor Swift,1,2023,10,27,82,30.9,59.1,180381,41.2,0.0199,2,6.08,-13.27,1,8.63,155.875,4,0.328
GOOD LOYAL THOTS,06tNJ27nVxbDwhiQMChWyr,Odetari,1,2023,3,15,84,5.66,58.5,102557,86.0,0.0142,6,18.0,-5.274,1,11.6,146.441,4,0.607
love is embarrassing,26QLJMK8G0M06sk7h7Fkse,Olivia Rodrigo,1,2023,9,8,82,0.261,52.0,154517,83.1,0.0,9,15.6,-3.432,1,9.68,160.035,4,0.677
QLONA,3XB5uhhlYSnkxpSihkNQwh,KAROL G & Peso Pluma,2,2023,8,11,88,52.5,84.2,172798,75.6,0.000221,7,8.709999999999999,-7.409,0,33.800000000000004,169.925,4,0.421
LALALALA,1OG1NoKpZZLrMqMYCk9m84,Stray Kids,1,2023,11,10,87,6.47,70.5,182224,84.89999999999999,0.0,0,65.3,-2.595,1,4.93,125.976,4,0.609
TQM,368eeEO3Y2uZUQ6S5oIjcu,Fuerza Regida,1,2023,5,19,86,27.3,78.60000000000001,157252,85.3,0.0,5,10.6,-4.955,0,5.89,125.107,3,0.963
TOPIA TWINS (feat. Rob49 & 21 Savage),0lodMO0qK83vfPiiD7FMEt,Travis Scott & Rob49 & 21 Savage,3,2023,7,28,82,6.0,71.5,223174,56.7,0.0,1,6.550000000000001,-4.481,0,8.649999999999999,160.098,4,0.332
DILUVIO,2kz1YOhJiNubjigR1gB1VX,Rauw Alejandro,1,2023,7,7,90,34.300000000000004,84.5,197053,79.5,0.00178,9,22.4,-3.502,0,6.81,94.969,4,0.681
All You Had To Do Was Stay (Taylor's Version),6GXgd1BPD9bUpqw5AntGV5,Taylor Swift,1,2023,10,26,83,0.0718,58.6,193289,72.0,0.0,0,9.49,-5.556,1,3.5000000000000004,97.057,4,0.481
un x100to,6pD0ufEQq0xdHSsRbg9LBK,Grupo Frontera & Bad Bunny,2,2023,4,17,87,22.8,56.89999999999999,194563,72.39999999999999,0.0,6,27.0,-4.076,0,4.74,83.118,4,0.562
Yes or No,2gkVEnpahpE3bQuvGuCpAV,Jung Kook,1,2023,11,3,90,17.9,67.10000000000001,147557,83.89999999999999,0.0,1,7.48,-2.645,1,8.66,83.845,4,0.882
One Thing At A Time,1rXq0uoV4KTgRN64jXzIxo,Morgan Wallen,1,2023,3,3,78,0.522,61.3,206865,91.4,0.000221,7,26.0,-5.153,1,3.0,141.978,4,0.916
NUEVA VIDA,4Nf5EZ40JenjMUKXOiyRU5,Peso Pluma,1,2023,6,29,84,29.6,63.9,190680,67.60000000000001,0.059,5,18.0,-7.376,0,11.0,179.971,3,0.852
"Peso Pluma: Bzrp Music Sessions, Vol. 55",5AqiaZwhmC6dIbgWrD5SzV,Bizarrap & Peso Pluma,2,2023,6,1,85,26.4,85.39999999999999,187660,66.8,0.00561,5,11.7,-7.848,0,4.66,132.966,3,0.805
Agora Hills,5PyDJG7SQRgWXefgexqIge,Doja Cat,1,2023,9,20,84,18.3,75.5,265360,68.7,0.0177,8,12.5,-6.247,0,10.1,123.01,4,0.381
Flooded The Face,4daEMLSZCgZ2Mt7gNm2SRa,Lil Uzi Vert,1,2023,6,30,79,49.2,64.0,192727,60.9,0.000247,1,15.2,-7.714,0,30.4,131.889,4,0.393
Clean (Taylor's Version),2ByBBvpR9b7IynvRmnG7kG,Taylor Swift,1,2023,10,26,83,27.6,77.10000000000001,271000,38.6,0.00201,4,12.1,-8.917,1,2.97,103.96,4,0.239
ballad of a homeschooled girl,5sp71CUt0jXRNqHblPGp7b,Olivia Rodrigo,1,2023,9,8,82,5.57,38.5,203369,87.3,0.0,1,35.3,-3.331,1,6.9,120.393,4,0.469
Cobra,3Kh8X9lHztqVBTgw30HbXn,Megan Thee Stallion,1,2023,11,3,79,70.89999999999999,81.6,168933,64.9,0.0,0,52.0,-5.12,0,24.2,138.056,4,0.686
Según Quién,6fNCrsrdIcgVd2aZZ0nnz4,Maluma & Carin Leon,2,2023,8,17,88,43.4,90.9,142335,76.2,0.0,9,8.559999999999999,-3.974,1,6.43,101.987,3,0.843
Slime You Out (feat. SZA),0AYt6NMyyLd0rLuvr0UkMH,Drake & SZA,2,2023,10,6,81,50.8,48.3,310491,40.8,0.0,5,25.9,-9.243,0,5.0200000000000005,88.88,3,0.105
BABY NUEVA,3NhstUmrlhaN1M6hP8zMbb,Bad Bunny,1,2023,10,13,86,50.4,86.6,240774,63.0,0.0505,10,32.800000000000004,-4.816,0,6.16,117.924,4,0.359
The Painter,6UoKX6uLJwhsnyTp5k5StP,Cody Johnson,1,2023,8,11,78,4.15,51.2,211413,70.89999999999999,0.000425,2,10.7,-5.766,1,3.29,97.981,4,0.261
MR. OCTOBER,1ODFVLQszq0hCOdZtqV5wq,Bad Bunny,1,2023,10,13,85,18.8,80.5,189259,61.2,0.00196,8,13.4,-5.682,0,17.2,126.013,4,0.425
Single Soon,6iF4RgIjDvDqyW13PezSj3,Selena Gomez,1,2023,8,25,86,0.8630000000000001,61.0,171655,57.1,0.0,2,13.1,-5.649,1,7.82,105.01,4,0.747
TOO MUCH,0rKWJnmo6Q0ovoPOLoLm0t,The Kid LAROI & Jung Kook & Central Cee,3,2023,10,19,88,25.2,75.8,203939,70.3,0.0,10,14.6,-5.979,0,17.2,94.985,4,0.465
logical,53dtP2iUMvaF28JZcHnFuU,Olivia Rodrigo,1,2023,9,8,82,85.3,49.9,231907,24.6,0.0,7,10.0,-8.082,1,3.45,81.051,4,0.153
World on Fire,5ya0TmUQw2wHMkq36rPsnd,Nate Smith,1,2023,4,28,78,0.0219,46.1,189987,88.7,0.0,11,10.4,-4.871,0,4.29,95.964,4,0.411
Gently (feat. Bad Bunny),6ZprqcYFC6D9eIZaCoqrSn,Drake & Bad Bunny,2,2023,10,6,83,4.79,86.8,133694,40.7,0.0111,10,13.900000000000002,-7.735,1,29.5,107.524,4,0.255
TQG,0DWdj2oZMBFSzRsi2Cvfzf,KAROL G & Shakira,2,2023,2,24,89,67.30000000000001,72.0,199440,63.0,0.0,4,9.36,-3.547,0,27.700000000000003,179.974,4,0.607
Not Even Ghosts Are This Empty,7rzNKooM3JrKVT40fR22HI,$uicideboy$,1,2023,8,11,79,9.92,75.9,180774,70.6,0.00152,11,64.5,-6.063,0,33.6,145.064,4,0.355
CYBERTRUCK,4Jc7252S1P99DjQ1lNGEOc,Bad Bunny,1,2023,10,13,85,37.1,70.39999999999999,191960,90.5,0.0002089999999999,6,10.7,-4.948,0,33.800000000000004,151.823,4,0.0991
What It Is (Solo Version),73RbfOTJIjHzi2pcVHjeHM,Doechii,1,2023,3,17,86,6.1,74.0,189825,75.8,0.000144,1,9.67,-5.851,0,9.21,171.925,4,0.757
Mi Bello Angel,4t46soaqA758rbukTO5pp1,Natanael Cano,1,2023,6,30,87,1.85,80.7,188667,66.5,0.0,9,11.8,-6.961,0,4.97,127.909,3,0.864
Winter Wonderland - Spotify Singles Holiday,1LmkdWSxjCV7wKTPsCvYWN,Laufey,1,2023,11,14,82,83.89999999999999,52.8,132800,28.1,0.0,2,8.73,-9.784,1,3.7,127.617,4,0.514
Fear and Friday's,0GMiRrUnQuoGddKMsxGPIZ,Zach Bryan,1,2023,8,25,77,5.41,52.3,171427,63.6,0.000263,7,7.16,-5.813,1,5.82,128.785,4,0.155
Donde Estás,69qvqJ61NqTtr1eO29tapa,Ivan Cornejo,1,2023,10,12,78,75.5,47.3,249040,23.5,0.0,8,10.2,-10.971,1,3.68,165.837,3,0.0869
Lose Control,6usohdchdzW9oML7VC4Uhk,Teddy Swims,1,2023,6,23,84,19.9,56.10000000000001,210689,60.4,0.0019,9,10.4,-4.409,1,3.37,159.92,3,0.242
Columbia,6XbtvPmIpyCbjuT0e8cQtp,Quevedo,1,2023,7,7,93,36.9,66.8,186000,71.2,0.00213,5,10.8,-5.927,1,3.81,100.02,4,0.264
Daylight,4ZT0wGKwlJRjpMUuwZVy3p,Drake,1,2023,10,6,80,1.49,56.6,164143,56.39999999999999,0.0,10,10.4,-7.88,0,27.700000000000003,139.92,4,0.0667
QUEMA,2hn2zOA2XFlv6DSmesylrL,Ryan Castro & Peso Pluma & SOG,3,2023,7,13,87,5.09,79.10000000000001,150619,89.2,0.0355,0,6.09,-2.58,1,5.21,97.008,4,0.916
This Town's Been Too Good To Us,6vsa5VDsIaWC8oJnowU65l,Dylan Scott,1,2023,6,2,77,6.03,69.6,191627,55.50000000000001,0.0,11,17.5,-7.035,1,3.53,104.989,4,0.577
Shake It Off (Taylor's Version),3pv7Q5v2dpdefwdWIvE7yH,Taylor Swift,1,2023,10,26,84,1.03,63.2,219209,80.7,0.00127,7,29.0,-5.676,1,7.380000000000001,160.055,4,0.921
GMFU (w/ 6arelyhuman),4D1k6x4MXTaSnljSvAXhaf,Odetari & 6arelyhuman,2,2023,7,26,84,0.105,73.5,127742,77.8,2.5,11,9.23,-3.23,1,4.87,126.091,4,0.278
I Wish You Would (Taylor's Version),43y1WpBdnEy5TR9aZoSQL9,Taylor Swift,1,2023,10,26,82,0.357,66.9,207650,85.1,0.00104,0,6.76,-6.526,1,4.32,118.026,4,0.541
Lollipop,3cDyocF0Ibdfs1SFQk5cLZ,Darell,1,2023,7,28,92,17.9,82.19999999999999,199947,71.1,0.00146,6,8.3,-4.943,1,6.68,102.984,4,0.934
Suburban Legends (Taylor's Version) (From The Vault),6M9ppdfFjR1AbpUl3Y8DcV,Taylor Swift,1,2023,10,27,80,20.7,70.1,171819,62.5,0.0,0,10.5,-8.804,1,3.6,118.036,4,0.323
